시기,날짜,기사제목,url,감정,수치,분류근거
체감반응,2025-09-08,7월 매매된 서울 아파트 4채 중 1채가 신고가…3년만에 최고치,https://n.news.naver.com/article/421/0008473191,중립,0.9998878240585328,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-08,대한주택건설협회 “9.7 부동산 공급 확대방안 긍정적…시장 안정 기여할 것”,https://n.news.naver.com/article/009/0005554935,중립,0.9992697834968568,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-08,"5년간 수도권에 135만호…""매년 1기 신도시 규모""",https://n.news.naver.com/article/422/0000779010,중립,0.999076247215271,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-08,철도연 '신형식 복개구조물 시공기술' 시연…철도 운행 중 시공 가능,https://n.news.naver.com/article/003/0013468213,중립,0.9999572038650512,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-08,"'9·7 대출규제' 첫날 시스템 혼란… 신한·하나은행, 비대면 주담대 중단",https://n.news.naver.com/article/417/0001099996,부정,0.9984501600265504,단어 '규제'이(가) 포함되어 부정적으로 분석되었습니다.
체감반응,2025-09-08,교통지옥 부른 서부간선도로 공사… 계획변경 비용 '최대 10억',https://n.news.naver.com/article/417/0001099994,중립,0.9846479892730712,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-08,"대한주택건설협회 ""9·7 주택 공급대책 환영""",https://n.news.naver.com/article/031/0000963515,긍정,0.558009147644043,단어 '환영'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-09-08,“당첨되면 4억원 로또”…송파구 ‘이 아파트’ 이달 재청약,https://n.news.naver.com/article/009/0005554915,중립,0.9999685287475586,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-08,성남 도심 '40층 재건축' 길 열렸다… 2기 추진위 출범,https://n.news.naver.com/article/417/0001099986,중립,0.999916672706604,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-08,"서울시 ""청년안심주택 보증보험 문턱 높아…평가제 시행 유예 요청""",https://n.news.naver.com/article/421/0008473061,중립,0.9999343156814576,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-08,“새 아파트가 안보이네”…경기도 입주물량 10년 래 최저,https://n.news.naver.com/article/009/0005554900,중립,0.9815371632575988,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-08,"서울 인구는 계속 감소하는데, 왜 주택은 여전히 부족할까? [한주의 경제판]",https://n.news.naver.com/article/018/0006110440,중립,0.9998506307601928,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-08,李정부 '135만가구 공급' 초강수…집값 잡을 힘 있나?,https://n.news.naver.com/article/629/0000423904,중립,0.9790549874305724,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-08,"정용식 TS 이사장, 긴급 안전 점검회의 개최",https://n.news.naver.com/article/014/0005403295,중립,0.999891757965088,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-08,"재건축 힘 실은 9·7 공급대책, 분당·일산 등 1기 신도시 웃는다",https://n.news.naver.com/article/003/0013468048,긍정,0.9997480511665344,단어 '대책'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-09-08,LH분양 공공택지 3년새 35만평 계약 해지…“2.1만호 공급 물량”,https://n.news.naver.com/article/215/0001223030,중립,0.9981459379196168,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,LH에 대형 건설사 브랜드 가능할까…업계는 '시큰둥',https://n.news.naver.com/mnews/article/422/0000779598,중립,0.9113175868988036,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,오세훈 “강남에 공급 없으면 집값 안정 어려워”,https://n.news.naver.com/mnews/article/021/0002735347,중립,0.9999682903289796,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,‘고강도 대출 규제 영향’ 아파트 분양전망지수 두달 연속 하락세,https://n.news.naver.com/mnews/article/087/0001141345,부정,0.950900375843048,단어 '하락'이(가) 포함되어 부정적으로 분석되었습니다.
체감반응,2025-09-09,"“후보지 73곳 중 2곳만 겨우 착공”…5만 가구 도심복합사업, 지지부진 이유는",https://n.news.naver.com/mnews/article/009/0005555884,중립,0.976572573184967,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"""5인 가구는 돼야""…바늘구멍 된 청약시장",https://n.news.naver.com/mnews/article/031/0000964023,중립,0.9998782873153688,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"조정석 ‘110억’ 대치동 빌딩, ‘부산행’ 연상호 감독이 샀다",https://n.news.naver.com/mnews/article/009/0005555874,중립,0.9995664954185486,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"""제2 '청담르엘' 노린다""…1500가구 대기",https://n.news.naver.com/mnews/article/215/0001223245,중립,0.4470660090446472,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"조정석, 110억에 판 대치동 빌딩…새주인 알고보니 '깜짝' [집코노미-핫!부동산]",https://n.news.naver.com/mnews/article/015/0005182667,중립,0.9999175071716307,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,집중단속 5개월…송파 허위매물 ‘62%’ 뚝,https://n.news.naver.com/mnews/article/032/0003395347,중립,0.999852180480957,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,대출규제 속 ‘소형 아파트’ 인기 질주,https://n.news.naver.com/mnews/article/032/0003395331,긍정,0.7985818982124329,단어 '인기'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-09-09,7인 이상 무주택 대가족만 가능한 점수… ‘10억 로또’ 잠실 르엘서 만점 나왔다,https://n.news.naver.com/mnews/article/022/0004066932,중립,0.9663177132606506,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"성수1구역, 경쟁 입찰 전환으로 이익 극대화 선택…업계, 압구정2구역 행보에 주목",https://n.news.naver.com/mnews/article/243/0000084471,중립,0.9999743700027466,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,‘10억 로또’ 잠실 르엘서 만점 청약통장 나왔다…자격보니 ‘깜짝’,https://n.news.naver.com/mnews/article/029/0002981249,중립,0.99993634223938,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"김윤덕 장관 ""현장 반영한 안전사고 예방대책 마련""",https://n.news.naver.com/mnews/article/003/0013471371,긍정,0.9999721050262452,단어 '대책'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-09-09,리모델링 1+1 분양 허용한다지만…“포장만 요란”,https://n.news.naver.com/mnews/article/029/0002981244,중립,0.998276710510254,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"“여보, 우린 어차피 안 돼” 잠실 르엘 청약 가점 만점…올해 수도권 처음",https://n.news.naver.com/mnews/article/016/0002526555,중립,0.9508461356163024,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,'10억 로또' 잠실 르엘서 만점 청약통장 나와,https://n.news.naver.com/mnews/article/001/0015615635,중립,0.6648422479629517,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,한국에서 살기좋은 도시 톱10에 서울이 없다고?…양주·세종·화성 눈에 띄네,https://n.news.naver.com/mnews/article/009/0005555845,중립,0.9999545812606812,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"LH 직접시행 전환, 민간 분양 사라져…청약자격·분양가 등 혼란(종합)",https://n.news.naver.com/mnews/article/001/0015615607,중립,0.9939246773719788,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,부울경 시공능력 1위 동원개발 ‘50년’…초일류기업 도전장,https://n.news.naver.com/mnews/article/658/0000119498,중립,0.8367087841033936,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,층간소음 잡아야 명품 아파트…‘노이즈 캔슬링’ 기술 경쟁,https://n.news.naver.com/mnews/article/658/0000119487,중립,0.9999642372131348,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"롯데건설 등 산·학, 건물일체형 태양광 공동 개발 나선다",https://n.news.naver.com/mnews/article/658/0000119486,중립,0.9998996257781982,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,59㎡ 아파트가 국민평형? 평균 청약 경쟁률 4년째 84㎡ 눌러,https://n.news.naver.com/mnews/article/658/0000119485,중립,0.9994195699691772,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"초강력 대출 규제·공공 중심 주택공급 '투트랙' 추진… ""시장 불확실성 여전"" [李정부 출범 100일]",https://n.news.naver.com/mnews/article/014/0005404208,부정,0.9999585151672364,단어 '규제'이(가) 포함되어 부정적으로 분석되었습니다.
체감반응,2025-09-09,"“건설경기 침체, 기술력으로 뚫는다” KCC글라스, 신기술 제품 출시에 속도",https://n.news.naver.com/mnews/article/009/0005555833,중립,0.997612714767456,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,주택공급 '공공성' 강조한 정부... '임대' 물량 늘텐데 '소셜믹스' 어쩌나,https://n.news.naver.com/mnews/article/469/0000886301,중립,0.9997872710227966,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,대전 탄방 희소성 높은 신축 오피스텔... 84㎡ 주거형 '힐스테이트 둔산' 눈길,https://n.news.naver.com/mnews/article/014/0005404157,중립,0.9996814727783204,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,문화재 이어 활성단층… 고양창릉 사전청약 당첨자들 '한숨',https://n.news.naver.com/mnews/article/014/0005404156,중립,0.999858856201172,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,'공급확대' 총대 멘 LH… 인력 2천명 충원 필요,https://n.news.naver.com/mnews/article/014/0005404155,중립,0.9999651908874512,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,여의도 일대 28층 금융복합시설 생긴다,https://n.news.naver.com/mnews/article/014/0005404154,중립,0.9999669790267944,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,'로또청약' 잠실르엘 당첨 최저 70점… 청약무용론 다시 고개,https://n.news.naver.com/article/014/0005404153,중립,0.9997190833091736,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,10만 명 몰린 ‘로또 청약’ 잠실 르엘…4인 가족 만점도 탈락,https://n.news.naver.com/article/025/0003467938,중립,0.9944406151771544,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,서울·울산 9월 아파트 분양전망 대폭 개선,https://n.news.naver.com/article/014/0005404150,중립,0.9949496984481812,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"대우건설, 伊공기관 보증으로 2억 유로 조달",https://n.news.naver.com/article/014/0005404148,중립,0.9999549388885498,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,규제후 집값 더 오른 수도권 상급지… '그들만의 리그' 고착,https://n.news.naver.com/article/014/0005404147,부정,0.9998824596405028,단어 '규제'이(가) 포함되어 부정적으로 분석되었습니다.
체감반응,2025-09-09,KT에스테이트·종로구 '취약층 주거개선' 앞장,https://n.news.naver.com/article/014/0005404136,중립,0.6259499788284302,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"[fn이사람] ""나사못 박힌 안전바는 위험… 노볼트 기술로 안심도로 만들 것""",https://n.news.naver.com/article/014/0005404135,중립,0.9996440410614014,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,수자원공사 '건설현장 수시점검' 안전기동반 출범,https://n.news.naver.com/article/014/0005404134,중립,0.9998981952667236,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,“민간 공급 유인책 빠진 반쪽짜리”…마·동·성까지 대출 막히나,https://n.news.naver.com/article/025/0003467936,중립,0.8016455173492432,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,‘1주택자도 2억’으로 묶인 전세대출…부동산시장 영향은?,https://n.news.naver.com/article/028/0002765492,중립,0.9968319535255432,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"[단독] '대치동 110억' 조정석 건물, 부산행 감독이 샀다",https://n.news.naver.com/article/215/0001223232,중립,0.9998703002929688,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,‘국평’ 자리 넘보는 59㎡…청약 경쟁률 4년째 84㎡ 눌러,https://n.news.naver.com/article/243/0000084464,중립,0.9649478197097778,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,‘한화포레나 울산무거’ 25층 스카이라운지에 대형 게스트하우스까지[집슐랭],https://n.news.naver.com/article/011/0004531083,중립,0.999835968017578,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,LH 직접시행으로 민간분양 사라지자…청약대기자들 불안[집슐랭],https://n.news.naver.com/article/011/0004531079,부정,0.9999475479125975,단어 '불안'이(가) 포함되어 부정적으로 분석되었습니다.
체감반응,2025-09-09,임대주택 늘린다지만…수요자 외면에 공실만 6만가구 육박,https://n.news.naver.com/article/011/0004531077,중립,0.9974846839904784,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,[단독]  5년 만의 '종부세 고지서'…1만 임대사업자 날벼락,https://n.news.naver.com/article/011/0004531057,중립,0.998320996761322,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,［2025 WKF］“서울 불패신화 언제까지?…중소도시 특화 경쟁력 키울 때”,https://n.news.naver.com/article/009/0005555746,중립,0.999969720840454,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,[프로필] 김용석 국토부 신임 대광위원장…도로·항공 교통 전문가,https://n.news.naver.com/article/421/0008476003,중립,0.9999687671661376,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,'10억 로또' 잠실르엘 …4인 가족 '만점 통장'도 떨어졌다,https://n.news.naver.com/article/009/0005555732,중립,0.9998332262039183,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,압구정 2구역 '한강 100년 랜드마크'로 만든다,https://n.news.naver.com/article/009/0005555731,중립,0.9999630451202391,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"오세훈 ""강남 공급카드 준비""",https://n.news.naver.com/article/009/0005555730,중립,0.9999758005142212,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,5만가구 도심복합사업…문제는 실행력,https://n.news.naver.com/article/009/0005555729,중립,0.999907612800598,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"野 ""공공주도 공급? 질 좋은 주택 공급 어렵다...文 때와 닮아""",https://n.news.naver.com/article/008/0005247955,중립,0.999440610408783,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"서울시-국토부, 감평 제도 변경 '보증보험 갱신 불가' 우려에 보완책 모색",https://n.news.naver.com/article/277/0005649391,부정,0.9999712705612184,단어 '우려'이(가) 포함되어 부정적으로 분석되었습니다.
체감반응,2025-09-09,"빈땅 없는 서울…달동네, 아파트로 바꾼다",https://n.news.naver.com/article/215/0001223218,중립,0.9999510049819946,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"SR, 경로·장애인·국가유공자 대상 추석 SRT 예매율 55%",https://n.news.naver.com/article/421/0008475932,중립,0.9997815489768982,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,공공복합사업 5만가구 착공…'사업성 허들' 넘을까,https://n.news.naver.com/article/015/0005182503,중립,0.6433293223381042,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"도로공사, 도로 예비타당성 조사 제도 개선 방향 공론화 착수",https://n.news.naver.com/article/003/0013471105,중립,0.99996817111969,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"서울시, 청년안심주택 보증보험 지원 추진",https://n.news.naver.com/article/015/0005182502,중립,0.9999547004699708,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"김종율 김종율아카데미 원장 ""문래 일대 준공업지역 핫플레이스 될 것""",https://n.news.naver.com/article/015/0005182501,중립,0.9999618530273438,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"""래미안 역사 한눈에""…갤러리 새 전시",https://n.news.naver.com/article/015/0005182497,중립,0.6542643904685974,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"재건축 세입자, 이주비 지원…신혼부부 소득요건도 완화",https://n.news.naver.com/article/015/0005182495,긍정,0.9999351501464844,단어 '완화'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-09-09,'7호선 단지' 청약 인기…영등포·부평 등 1500가구,https://n.news.naver.com/article/015/0005182494,긍정,0.999911904335022,단어 '인기'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-09-09,“4인 가족 만점도 탈락”…‘로또 청약’ 잠실르엘 당첨자 가점 보니,https://n.news.naver.com/article/009/0005555690,중립,0.8465706706047058,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"여의도·충무로 노후빌딩, '업무복합시설'로 전환",https://n.news.naver.com/article/015/0005182492,중립,0.9999748468399048,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,'시평 174위' 동우건설 회생절차 돌입… 지방 오피스텔 미분양 여파,https://n.news.naver.com/article/417/0001100260,중립,0.7021806836128235,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,SRT 추석 교통약자 예매율 55%.. 10~11일 전 국민 대상 예매 진행,https://n.news.naver.com/article/014/0005404081,중립,0.9999516010284424,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"현대건설 ""압구정2구역 재건축에 세계적 기업과 협력""",https://n.news.naver.com/article/031/0000963926,중립,0.99978369474411,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"""근심주택 된 안심주택""… 서울 20·30 보증금 피해 '238억원'",https://n.news.naver.com/article/417/0001100256,중립,0.6101083159446716,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,지방 아파트 102채로 ‘원베일리’ 1채 산다…딴세상 된 ‘똘똘한 한 채’,https://n.news.naver.com/article/009/0005555663,중립,0.9998711347579956,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"GTX-A 호재 '힐스테이트 더 운정', 준강남권 생활권 기대",https://n.news.naver.com/article/119/0003000652,긍정,0.999926209449768,단어 '호재'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-09-09,"‘로또 청약’ 잠실르엘, 청약서 올해 첫 수도권 만점통장 나왔다",https://n.news.naver.com/article/018/0006111306,중립,0.9007291793823242,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,연이은 대출 규제에 불안감 커지는 실수요자…집값 초양극화 우려도 [9.7 주택공급대책],https://n.news.naver.com/article/119/0003000648,긍정,0.999276340007782,단어 '대책'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-09-09,"3기 신도시 첫 삽 못떴는데… ""정권 바뀌어도 공급대책 재탕""",https://n.news.naver.com/article/417/0001100253,긍정,0.9998492002487184,단어 '대책'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-09-09,"국토부 ""LH 직접시행 관련 종합 개편방안, LH 개혁위서 논의""",https://n.news.naver.com/article/119/0003000646,중립,0.9999579191207886,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"“보증금 떼일라” 서울시, 정부에 ‘청년안심주택 보증보험’ 완화요청",https://n.news.naver.com/article/032/0003395260,긍정,0.9999717473983764,단어 '완화'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-09-09,[단독]문화재 나오더니 이번엔 활성단층...고양창릉 본청약 또 미뤄지나,https://n.news.naver.com/article/014/0005404070,중립,0.9999712705612184,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"정부 이자지출, 내년 사상 최초로 30조 원 넘어서고, 2029년에는 역대 처음으로 40조 원 돌파",https://n.news.naver.com/article/021/0002735315,긍정,0.9983160495758056,단어 '돌파'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-09-09,"""李정부서 '리모델링'이 공급확대 정책 한 축으로 자리잡아""",https://n.news.naver.com/article/014/0005404066,중립,0.9999382495880128,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,준비 안 된 ‘밀어붙이기’…“인력충원·업무체계 마련에만 장기간 소요” [LH 직접시행의 허상 ①],https://n.news.naver.com/article/029/0002981166,중립,0.999937891960144,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"국민의힘 ""李정부 부동산 대책 '택갈이' 불과...민간 중심 공급 필요""",https://n.news.naver.com/article/277/0005649345,긍정,0.9999747276306152,단어 '대책'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-09-09,"전국 민간 아파트, 59㎡ 경쟁률 84㎡의 3배…소형 강세 지속",https://n.news.naver.com/article/020/0003659860,중립,0.9998446702957152,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"공시지가 평가보수 인상 추진… 감정평가업계 ""환영""",https://n.news.naver.com/article/417/0001100249,긍정,0.9995394945144652,단어 '환영'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-09-09,"""7인 가족 무주택 15년 버텨""…'로또 청약' 잠실르엘서 '만점 통장' 나왔다",https://n.news.naver.com/article/011/0004530993,중립,0.9987382292747498,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,감평평가사協 “표준지공시지가 조사·평가 수수료 인상 환영”,https://n.news.naver.com/article/016/0002526483,긍정,0.9996393918991088,단어 '환영'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-09-09,정부 '미분양 해소' 지원책 쏟는데…HUG 관리지역 '0',https://n.news.naver.com/article/421/0008475714,중립,0.4651541113853454,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"육동한 춘천시장 ""도시재생혁신지구 사업 추진에 속도 내겠다""",https://n.news.naver.com/article/001/0015615244,중립,0.9999275207519532,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,은평 '노인의 집' 3곳 신규 입주자 모집한다,https://n.news.naver.com/article/008/0005247851,중립,0.9999001026153564,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"'엘리트' 등 송파구 아파트 '감시 매물' 62% 줄었다…""허위·과장 급감""",https://n.news.naver.com/article/008/0005247850,중립,0.9999526739120485,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"서울시, 국토부와 '청년안심주택' 보증보험 빈틈 채운다",https://n.news.naver.com/article/008/0005247849,중립,0.9633205533027648,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,성수1지구 조합 입찰지침서 개정…현대건설‧HDC현산 재입찰 할까,https://n.news.naver.com/article/243/0000084451,중립,0.9999736547470092,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,서울시 ‘청년안심주택’ 보증금 보호 위해 새 산정방식 유예기간 국토부에 요청,https://n.news.naver.com/article/011/0004530989,중립,0.999908447265625,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"서울시, 국토부와 '청년안심주택 보증보험 문제' 해결 맞손",https://n.news.naver.com/article/018/0006111267,중립,0.9999728202819824,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,'보증보험 가입 못할라' 청년안심주택 불안에…서울시 해결 나서,https://n.news.naver.com/article/001/0015615198,부정,0.9999332427978516,단어 '불안'이(가) 포함되어 부정적으로 분석되었습니다.
체감반응,2025-09-09,"서울시, 청년안심주택 '보증 보험' 요건 완화 요청…""미반환 우려""",https://n.news.naver.com/article/421/0008475667,긍정,0.999887466430664,단어 '완화'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-09-09,"서울시, 국토부에 '청년안심주택 보증보험' 부담 완화 요청",https://n.news.naver.com/article/003/0013470872,긍정,0.9999645948410034,단어 '완화'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-09-09,"현대건설 ""압구정 2구역, 건축·디자인 거장 토마스 헤더윅 설계""",https://n.news.naver.com/article/003/0013470869,중립,0.9997147917747498,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"현대건설 ""압구정2구역 재건축에 헤더윅 등 세계적 거장 참여""",https://n.news.naver.com/article/014/0005404035,중립,0.9998704195022584,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,"“집을 짓는 도시에서 삶을 짓는 도시로” 서울시, ‘서울건축문화제’로 K-건축 세계화 나선다",https://n.news.naver.com/article/016/0002526469,중립,0.9998407363891602,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-09,중도금 무이자 단지 인기…'더샵 신문그리니티' 등 분양,https://n.news.naver.com/article/015/0005182452,긍정,0.9998310804367064,단어 '인기'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-09-10,대통령이 지적한 지주택…공사비 갈등·불공정 계약 만연,https://n.news.naver.com/mnews/article/422/0000780024,중립,0.9643477201461792,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-10,현대건설 우리나라 최초로 '로봇 친화형 아파트 단지' 조성한다,https://n.news.naver.com/mnews/article/079/0004064861,중립,0.8405344486236572,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-10,"'울산 핫플' 투 트라이앵글 만든 이기철 건축사, 올해의 아시아 건축상",https://n.news.naver.com/mnews/article/421/0008479013,중립,0.9998898506164552,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-10,"아파트에 들어선 순간, 택배·충전·주차 로봇이 알아서…재건축 이후 ‘딴세상’ 변신",https://n.news.naver.com/mnews/article/009/0005556538,중립,0.9999648332595824,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-10,李대통령 “부동산에 자금 쏠리지 않게 모험 투자 환경 만들 것”,https://n.news.naver.com/mnews/article/021/0002735678,중립,0.9999629259109496,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-10,"[단독] ""래미안 원베일리 조합장 성과급 10억, 과도하지 않다""",https://n.news.naver.com/mnews/article/031/0000964385,중립,0.9999682903289796,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-10,"이지스, 라이카 지오시스템즈와 전략적 기술 파트너십",https://n.news.naver.com/mnews/article/029/0002981505,중립,0.997128427028656,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-10,‘근거 없는’ 공사비 증액 요구에 지지부진한 지역주택조합 사업,https://n.news.naver.com/mnews/article/032/0003395646,중립,0.9906638860702516,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-10,"한국부동산원, 대구에 노인 창업형 일자리 '백세밥상 진이찬방' 개소",https://n.news.naver.com/mnews/article/374/0000462511,중립,0.6421363949775696,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-10,"삼성물산, 여의도 대교 재건축 시공사 단독 응찰…수의계약 가닥",https://n.news.naver.com/mnews/article/421/0008478873,중립,0.999970316886902,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-10,"춘천시, 강원도 행정복합타운 조성사업 반려…차질 불가피",https://n.news.naver.com/mnews/article/001/0015618416,중립,0.9998278617858888,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-10,“로또분양도 없앤다” 이재명표 공공주택 구체화 착수,https://n.news.naver.com/mnews/article/025/0003468238,중립,0.9999715089797974,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-10,시공능력 174위 ‘엘코어’ 동우건설 법정관리 신청,https://n.news.naver.com/mnews/article/018/0006112211,중립,0.999964714050293,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-10,군포 산본 한라4단지 1차에 이어... 가야5 1차도 '재건축진단' 추진,https://n.news.naver.com/mnews/article/666/0000083096,중립,0.9997698664665222,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-10,토지보상 합의해놓고 퇴거 안하면 '과태료',https://n.news.naver.com/mnews/article/009/0005556480,중립,0.8421815037727356,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-09-10,"K-FINCO, 불황 뚫고 역대 최대 실적… 이은재 리더십 빛났다",https://n.news.naver.com/mnews/article/014/0005404866,중립,0.9999746084213256,문맥 상 중립을 나타내고 있습니다.
